495.7812402156024,472.72349293350067,454.12261859362155,487.07486119662946,487.69697434921363,494.03808573356713,536.9386462833273,579.5080117384581,531.3768887245767,478.51505861269027,427.01675542303116,408.08691613267126,396.9943822287465,363.2055219376595,398.1471646410826,438.32158317194677,510.6697580442969,608.4406418232223,642.3998690546244,696.8874321863325,653.7671941765742,621.646991249454,581.1748323461071,550.1534307446628,0.07024793388429752
643.1791509412622,608.4386609176503,593.6592077828749,587.8679834898478,563.64208132505,592.9583622611175,632.7887725665158,562.1343748012271,528.5932058640318,483.5590810291015,525.0129297407201,531.3196122071372,541.9003944468733,576.2464847917483,613.9336055970696,661.0835231039467,701.4852714003653,752.5324367492753,819.0824054392216,901.9926444740065,868.7436533272214,831.3626006105562,768.6692973550004,691.5426579689012,0.07713498622589532
516.9029688501921,488.55618421958616,481.5983539121992,457.58722064895676,487.71404211189355,501.09951641158125,535.1211460733501,473.9510062301313,397.12315201819894,354.1275242678983,323.0834745647203,293.8112873168414,326.79753966360414,339.33996297243635,339.25007856177143,344.81979330964873,381.43716203660097,450.869032428016,568.4865278555606,640.168361524032,661.9102812389618,620.1402288770475,578.0133989933703,533.0898402997318,0.06336088154269973
547.6798590412162,529.3118626852018,523.6812671339319,504.55379938274046,537.0273680090265,570.1785768884852,623.5986077169423,544.7960126087704,455.89657319684886,418.699767547102,394.97572293954795,355.2312550882451,395.6679277856596,413.11326504033974,458.24136206537213,557.8153704300624,671.5320472234312,731.3233794519181,701.1151483924086,690.4126895445739,687.1464821025666,656.9117945663227,615.0100027601023,577.7902670850382,0.06336088154269973
515.8242596126911,492.0062276951561,485.8666980538979,468.8978522573637,487.6252252830995,495.1644140212124,522.4734236790205,447.7156745858584,348.20278266306485,292.7919317147695,268.7854924879112,261.67023723877884,261.7925970231388,254.81890607121642,227.94011122189224,263.4713645387998,294.73794603713634,384.5220537525138,525.0852597905325,621.0563523867136,650.2256994902153,609.1690715341956,578.4135330408943,535.039174032871,0.07575757575757576
463.22302395052066,440.098827897721,435.14294835781556,416.635631274105,444.2493352828387,478.34059090550153,439.3716931410266,360.53284447330185,309.8066499900529,286.3749652469414,277.51617067479606,267.1427921097185,236.4163679637334,262.8565309006987,266.8275805105907,269.5888767151131,293.872779019781,336.5287891309285,441.2930230456953,549.741928969125,605.0089671014969,563.2039812243457,525.9336003466319,495.0395581052607,0.14738292011019283
681.2568116461159,644.1766470566741,620.9608521688291,595.7625637933767,621.9394765884863,625.3377541871808,652.8288469892776,635.7164494633599,609.0420039368265,566.9539523683784,611.0198040801284,619.9944266208696,659.064579231441,691.0540112178901,745.6959576397586,801.8940681947502,847.9425660248663,899.5568271678505,946.7535123448101,1001.3012329664413,953.1941405151558,904.5047558071371,837.4913983200968,760.0148381067742,0.05509641873278237
553.2216990949112,524.1720326271865,506.722463911711,503.48536367568295,484.65795565467295,521.7628340202608,492.97306795108284,406.51951505288787,346.0879768136198,309.55009063689005,341.9194843343362,355.2997767455723,356.5115446039563,357.49915049636377,377.2779457332007,408.1788630264349,465.7184047697349,514.9441039860163,615.7136246165438,711.6761700878748,760.7813958922103,705.3007288786575,654.1651247742525,600.1053744681107,0.09228650137741047
466.56548068988786,434.12576984186836,418.13871161739814,397.8931869402761,413.8109415536962,430.8372779158192,416.36396313686805,323.6171894258001,247.78074340085368,230.79377243723664,200.45313224162305,174.83272568069955,201.64094240630442,202.2774144042094,202.2774144042094,205.52225496354376,222.5380898638152,274.57023561995777,392.52677190290007,515.958097343516,577.9990569584106,538.2066846018928,512.6082599481127,478.26593547736866,0.13085399449035812
533.50841037259,514.0131088537289,508.2340463270849,486.2068364003927,518.7595613196239,538.9640973149966,596.2379097962742,541.3333528215248,516.7147472639343,515.523816092374,502.36992338704766,467.7717868818885,506.91516056516963,529.5737551192752,550.3842364608767,578.9723186481692,632.7035391918056,707.801076618913,679.4857564092583,656.5782860440189,649.4280118390762,631.5164720538486,596.2988129433675,555.7117685146123,0.08402203856749312
595.7123295484097,555.9442626236024,534.9514942623694,513.5873396030498,536.5211837434592,547.2663135491122,576.1783961218499,525.0693778344153,450.6438978362018,400.4562917625853,431.7906482169432,461.7463864517371,503.8870561123196,545.3804608957261,597.0329058888806,638.316462960645,684.5438234489178,771.3848312762171,814.4117582108568,860.0566514227787,818.7533991855228,761.7809221517804,699.0777100701342,653.7358327997912,0.0881542699724518
563.6217671298158,548.6783717616107,536.5985148374158,516.6803343199231,550.0268879402898,561.618422517909,620.1095584534398,555.8270873280632,495.9808019499826,447.30135711497917,486.25899216975466,508.4997521563161,537.5104473888432,538.5296538062003,558.9257561896757,568.76758961523,601.7067452802388,664.7244035547683,743.8230934415277,774.9195706579484,742.7032483442065,704.1426347901258,647.26875299729,600.2844736092935,0.05234159779614325
