663.8889416694071,625.8169500574496,598.615315789901,582.7695435094173,583.6756967028415,604.2898574113999,625.5023796908686,591.6909203298376,531.6136598011392,514.0884078756652,525.8782926923342,554.0100805714911,585.937049081822,628.2321982476868,667.2849092378086,705.8715357709813,743.5789408776993,789.6317127684194,862.3747817728571,900.4442084546271,886.6718158122312,842.694988489787,774.6417111241033,702.8018639643041,0.08196721311475409
516.7319348526001,493.89159795049187,479.3836199721482,470.1795512031928,469.2374889871419,480.13148033113686,500.6641129015888,491.10058748776913,413.0559909948315,356.41646975473304,328.96475479389215,311.402677799296,305.6971738062467,313.59899087709044,326.53503306902473,353.6459787335112,416.194366288677,535.5515604763239,623.2542183814245,641.4897727595686,624.4765908251218,598.5620018838586,560.3910772503787,517.1034833112061,0.09836065573770492
688.9428415094729,647.8098734860346,618.5514047894105,604.343946433708,612.348388898102,646.3585176044892,682.4763424599906,666.6191548308698,625.754066988784,616.1134245530599,635.1995492418813,660.3155147552782,692.6096206080127,739.6090631333077,788.747657435073,832.2847824396404,867.7910828407412,903.7763205357753,957.534156803112,992.8468190680707,978.8363811740325,929.4430977604509,846.8945684162003,766.0108196939417,0.06557377049180328
559.7659671217971,529.5106002565944,510.9698191861243,501.73533767351597,508.7887124801565,539.0616674380742,574.552423234796,542.5307355168227,453.43019065947226,414.70267617528003,412.0082170131911,418.2413637876925,432.20466051976626,458.08718783368454,492.4596340686066,533.1168921003805,582.5980596054452,652.7172050279535,747.6687220618509,790.983064558694,779.2580358339119,737.7208235384871,674.1230131179888,610.4451402337771,0.040983606557377046
528.6218133762075,506.0561747116357,492.3587532429568,487.3856043166344,495.83714571077087,528.7414586911243,590.123323711039,610.8648920232397,517.505791646874,443.0624535632941,414.24540504987755,405.4696410518751,406.6302237487973,419.7502466474221,435.7527496620018,461.69310361627754,527.4299886724888,649.8389483684731,725.4454147939733,734.321268924861,708.9947625485682,670.1118865787263,616.8589603049902,567.3473222007041,0.040983606557377046
647.2321934263895,601.8194632221289,569.0943434002022,550.73209979172,545.9780932936262,556.3627627860807,555.890082794363,497.90406481041646,435.7752265502248,425.5980415890184,445.9263041863072,475.9711635668263,515.535852943326,560.2085091838102,602.6015837200522,650.4038212080243,694.1140790002559,752.1679760295247,834.2661698700381,882.6762958124749,870.26844602989,828.8471136161558,758.950109468825,684.0297811537009,0.09836065573770492
568.1477592455412,538.0581301744746,520.410477781801,514.7429147690593,525.0405431890432,558.1389353025265,615.2408768135922,611.0091417334081,520.5841601973622,467.8568570197905,456.45217808220696,454.94100116154044,463.72065726139977,487.78696417162456,515.6173227875644,553.3164001988681,610.5828303497575,699.3731185867518,787.2082534705037,806.2893354194556,784.8904226612233,739.2936920267829,678.261011658589,620.3092454858817,0.10655737704918032
572.8916675801756,541.6261945652307,519.7050553586437,507.444615778127,506.5803808723402,519.0791391091461,528.2344009208169,482.05334587885665,397.385146953143,354.19208901231417,341.80017843875237,344.7400281360763,362.0190101216794,386.8371280495974,416.673568531443,458.2060906688103,514.255384830879,601.7367991863678,702.4897486023312,741.9842504963398,732.0480773681196,698.0014871926043,648.6308315367659,594.7578439970281,0.07377049180327869
609.5988964811635,578.7231829291563,557.9258129214828,550.4746907264629,560.1397140919922,593.9350510347011,652.2078831764129,644.6429880066423,562.6676360011855,521.1784245421289,512.4624253460169,514.9837517204418,526.7025513290539,555.0666485994891,592.7626947296623,634.3757556749206,680.497231052809,751.3550763693501,829.8760170399875,851.9509054903921,830.2695506144872,780.5053247422891,710.704047453746,646.3178874191545,0.09836065573770492
644.85056414254,607.5166617269516,581.7261665509553,571.8047723061974,581.5410030193162,615.312339543841,653.9247985881888,634.4696809756006,581.44011576527,563.968055606306,576.3874475747351,601.2406439764572,630.2414546310847,678.9590057774368,720.732680208253,759.1055014893581,796.7664935736335,838.7392554428218,898.6560246254953,942.0160473075847,926.7605753888506,878.3542357719286,800.2438060708424,722.2640656697916,0.09016393442622951
685.4616167890769,638.8940634097027,606.995858759333,594.3095674839527,602.1529774302384,636.1547179693305,662.3020560041899,639.175033190826,603.4461419471139,608.8830611076601,643.5461139328388,691.8526899794157,746.2702488398437,808.4133774253664,860.467096624889,900.6879867480299,926.4290398411714,956.6225186051329,1011.8763912741623,1051.598219266513,1036.2446937308925,985.9299971985724,895.4480542258925,806.0741610942621,0.1557377049180328
731.3137744972657,684.3597227804778,656.7530127525853,642.1483002643087,644.2711830550177,666.5421054554756,688.3997076771294,673.4529067855447,641.9605473745753,642.9494378874801,664.0942826518557,690.6927552648567,720.6936444135883,766.0018903545633,802.0869404757556,825.0939245563392,850.0760514488253,880.0413247098087,930.8805861073555,967.7030170156271,953.6615631965507,912.0973824922963,837.0991169413284,759.320173932108,0.04918032786885246
